loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,label
1706570195.57723,223,315407.673455375,-0.6968536376953125,-0.3072509765625,0.48321533203125,315407.588317375,0.7319003343582153,-2.434196949005127,-0.1466658711433411,315407.648415375,1.44529721537351,-1.445162770964014,0.3764793492216519,1.096283555030823,-1.272716403007507,-0.3599095642566681,0.1928531527519226,0.1288791596889496,0.4948540925979614,2,0.5349381743234032,-0.3944329082305592,0.3945115222526726,0.6345269044269316,-0.9226351380348206,-0.3676486611366272,-0.1165276616811752,11.03434753417969,11.73078918457031,20.11326599121094,-1,2,,,,,0,,,0
1706570195.67916,224,315407.773618375,-0.8537445068359375,-0.3317108154296875,0.0577545166015625,315407.688480375,0.3125309944152832,-0.3676480650901794,-0.09670177847146988,315407.748577375,1.470230485083838,-1.490923983843475,0.3884172379544641,-0.3471613228321075,0.03418358415365219,0.03524129837751389,0.1119053363800049,0.05084323883056641,0.2601233720779419,2,0.5515563883934254,-0.3985768802665299,0.3864280394507668,0.6225715156624234,-0.9225589036941528,-0.3787240386009216,-0.07384404540061951,11.53749847412109,12.6881103515625,19.13702392578125,-1,2,,,,,0,,,0
1706570195.777572,225,315407.873781375,-0.9578094482421875,-0.3696746826171875,-0.1492156982421875,315407.788643375,-0.1688153892755508,0.3612447381019592,0.05190048366785049,315407.848740375,1.43918181023207,-1.451928350690268,0.3797203794619231,-0.455593466758728,0.2564217150211334,0.0861981213092804,0.003070831298828125,0.00490763783454895,0.03708196431398392,2,0.5358164855876812,-0.3972784791280482,0.3898170093089115,0.6349119677209074,-0.9222145080566406,-0.3706607818603516,-0.1101410090923309,11.34398651123047,11.93820190429688,19.69137573242188,-1,2,,,,,0,,,0
1706570195.877773,226,315407.9739435,-0.861419677734375,-0.334991455078125,0.077362060546875,315407.888805375,-0.2662993371486664,0.3786977827548981,0.02461692877113819,315407.948903375,1.416143004952322,-1.425103017388457,0.3798932139542672,0.04681264981627464,0.004919769242405891,-0.2158708721399307,-0.009830594062805176,0.0418417751789093,0.06799434125423431,2,0.526068757747742,-0.3947628903782618,0.3895176233692736,0.644740344862304,-0.9188652038574219,-0.3708212971687317,-0.1348278522491455,11.12514495849609,11.43240356445312,20.21290588378906,-1,2,,,,,0,,,0
1706570195.978012,227,315408.0741065,-0.7076873779296875,-0.3382415771484375,0.2369842529296875,315407.9889675,0.09916173666715622,0.5487440824508667,-0.1814600676298141,315408.0490655,1.403500858798658,-1.357621498808237,0.3940033322259875,-0.8077319860458374,1.057838559150696,-0.0575774610042572,0.1569032073020935,0.05052924156188965,0.4183762967586517,2,0.513828131431552,-0.3718920937598904,0.3988756855484903,0.662250140632006,-0.9024782776832581,-0.3838880658149719,-0.1953538507223129,9.648895263671875,11.36736297607422,19.794921875,-1,2,,,,,0,,,0
1706570196.08047,228,315408.1742695,-0.763763427734375,-0.1506195068359375,-0.5323638916015625,315408.0891305,-1.993128657341003,1.258081555366516,0.2533909976482391,315408.1492285,1.234738242755419,-1.169833244236844,0.3148050583273313,-1.375704526901245,1.443202614784241,0.2732839286327362,0.1265387535095215,0.1002957820892334,-0.03598010540008545,2,0.4222410133441057,-0.3689855472190487,0.4061173818834692,0.7215476292301133,-0.8754401206970215,-0.3096311092376709,-0.3711243867874146,6.898155212402344,6.667823791503906,21.70843505859375,-1,2,,,,,0,,,0
1706570196.178299,229,315408.2744325,-0.61419677734375,-0.26373291015625,-0.4174652099609375,315408.1892935,0.01650600507855415,1.954547166824341,-0.1161814704537392,315408.2493915,1.205202494537802,-0.9737470608517396,0.3280726295153468,-0.1743040382862091,1.952359914779663,-0.5158043503761292,0.09368127584457397,0.08517375588417053,0.1886526942253113,2,0.3805252868855531,-0.2984806892839054,0.4312565868872876,0.7616610514011336,-0.7828903198242188,-0.322219043970108,-0.5322195887565613,2.800315856933594,5.276718139648438,22.38650512695312,-1,2,,,,,0,,,0
1706570196.281942,230,315408.3745945,-0.395782470703125,-0.27679443359375,-0.621795654296875,315408.2894565,-0.1331932097673416,2.318106651306152,-0.4423814117908478,315408.3495545,1.143577825990326,-0.7371903644154849,0.3302965193594299,-0.6758542656898499,2.233601808547974,-0.3317071199417114,0.1892043948173523,0.05752363801002502,0.1252829432487488,2,0.3212846984717475,-0.2158835649910731,0.4481116468021324,0.8058326713492425,-0.63587486743927,-0.3243235349655151,-0.7003408670425415,-2.162239074707031,3.573829650878906,21.54727172851562,-1,2,,,,,0,,,0
1706570196.378585,231,315408.4747575,-0.236846923828125,-0.2314910888671875,-1.052627563476562,315408.3896195,-0.8979654312133789,2.593634605407715,-0.2303224205970764,315408.4497175,1.067350939218904,-0.4698394005629823,0.2550801042886046,-1.159382700920105,2.443946599960327,0.1488992273807526,0.2859330773353577,0.01890924572944641,-0.1501033902168274,2,0.2239455062152575,-0.1358428754379263,0.4652209260745093,0.8455557444064139,-0.4380937218666077,-0.2523229122161865,-0.8627902269363403,-7.516769409179688,0.5954627990722656,19.29701232910156,-1,2,,,,,0,,,0
1706570196.47862,232,315408.5749205,-0.09307861328125,-0.0843353271484375,-1.230316162109375,315408.4897825,-1.02881395816803,2.287785768508911,-0.07158470153808594,315408.5498795,1.030043321288293,-0.2373454391986119,0.1236760766616397,-1.970984816551208,1.769675493240356,0.2304450869560242,0.1578879505395889,-0.02748735994100571,-0.1587342023849487,2,0.1116080817703502,-0.072614497274077,0.4817870400781818,0.8661132563522956,-0.2333274185657501,-0.1233610287308693,-0.9645415544509888,-11.73740386962891,-2.248920440673828,14.92024230957031,-1,2,,,,,0,,,0
